# x_m,y_m
-2.374533004357933574e+00,-7.222714328282777707e+00
-2.322522841883327693e+00,-7.261411251805674816e+00
-2.270129830143778449e+00,-7.299588233580160512e+00
-2.217322797087034392e+00,-7.337190426841539548e+00
-2.164120538607126498e+00,-7.374231207990313841e+00
-2.110501106798326365e+00,-7.410665501032760005e+00
-2.056472394186521058e+00,-7.446489940796364948e+00
-2.002026552392696335e+00,-7.481677239946563418e+00
-1.947161851223327744e+00,-7.516207682544762569e+00
-1.891883114133511956e+00,-7.550071415772029226e+00
-1.836180392581477250e+00,-7.583232992957750440e+00
-1.780069658282821043e+00,-7.615699484236378325e+00
-1.723534187401481788e+00,-7.647420486469403755e+00
-1.666599550409069819e+00,-7.678419386443385619e+00
-1.609243666908925841e+00,-7.708631692620013354e+00
-1.551499332239024032e+00,-7.738094764561715522e+00
-1.493343002402136577e+00,-7.766736007497669014e+00
-1.434809051268458813e+00,-7.794597279171290083e+00
-1.375879470221280210e+00,-7.821611707755766751e+00
-1.316584406909716565e+00,-7.847814065799534333e+00
-1.256912691033065910e+00,-7.873146994671634147e+00
-1.196890850376232107e+00,-7.897638666506118454e+00
-1.136513734954479160e+00,-7.921241032586997299e+00
-1.075804785491305093e+00,-7.943976094383217834e+00
-1.014764089590309393e+00,-7.965804944229472717e+00
-9.534124693547082474e-01,-7.986743794747667380e+00
-8.917544945774106280e-01,-8.006762725152814397e+00
-8.298087833645083622e-01,-8.025872506300270715e+00
-7.675836532358426556e-01,-8.044052041054563063e+00
-7.050958889045674249e-01,-8.061306987471798635e+00
-6.423568388874874024e-01,-8.077624875102740631e+00
-5.793817887422033630e-01,-8.093006577504935350e+00
-5.161844197701460635e-01,-8.107447997539805939e+00
-4.527788210420610193e-01,-8.120945567805391008e+00
-3.891803317417538155e-01,-8.133503236480967402e+00
-3.254021174237813896e-01,-8.145113366399570509e+00
-2.614605317174658605e-01,-8.155787536587293829e+00
-1.973680593211555867e-01,-8.165514446497262213e+00
-1.331414667289868570e-01,-8.174312800663441791e+00
-6.879276784280143053e-02,-8.182168078627858776e+00
-4.338593521231684513e-03,-8.189105517639442056e+00
6.020933864147607478e-02,-8.195107854025112104e+00
1.248350182418811460e-01,-8.200206188281844888e+00
1.895268877141926545e-01,-8.204381014338611777e+00
2.542699695903704038e-01,-8.207668566837979185e+00
3.190527696895149590e-01,-8.210047608901216876e+00
3.838616779225629272e-01,-8.211558742255670396e+00
4.486852060613217841e-01,-8.212179505360845511e+00
5.135113656897266621e-01,-8.211954086389635421e+00
5.783286537092402479e-01,-8.210859282326397945e+00
6.431268791787769779e-01,-8.208942098611755611e+00
7.078945351339386294e-01,-8.206179033770705900e+00
7.726233306139352885e-01,-8.202619176543944235e+00
8.373017909568796213e-01,-8.198239114408647055e+00
9.019235625422732383e-01,-8.193089341415715765e+00
9.664772563296993857e-01,-8.187146853366868982e+00
1.030958438529564480e+00,-8.180462944095042488e+00
1.095355867512910919e+00,-8.173015260499910895e+00
1.159666968381377838e+00,-8.164855374489619066e+00
1.223880708569008435e+00,-8.155961746036986426e+00
1.287996279328846860e+00,-8.146385793122686181e+00
1.352002910832391214e+00,-8.136106870217487241e+00
1.415901446886860704e+00,-8.125175899596264628e+00
1.479681419615702209e+00,-8.113573135515023793e+00
1.543345200480576551e+00,-8.101348748669282784e+00
1.606882643597820737e+00,-8.088483830235029259e+00
1.670297519576707801e+00,-8.075027621047068394e+00
1.733580002660404018e+00,-8.060961928915116204e+00
1.796735136107184605e+00,-8.046334952887578496e+00
1.859753389762903053e+00,-8.031129052210378205e+00
1.922640958600521088e+00,-8.015391325598988814e+00
1.985388561930270024e+00,-7.999104486896108313e+00
2.048003432795599821e+00,-7.982314515792723775e+00
2.110476474717159601e+00,-7.965004265296773411e+00
2.172815852733391839e+00,-7.947218604270497089e+00
2.235012573718504481e+00,-7.928940302832703679e+00
2.297075635502989766e+00,-7.910213142621100424e+00
2.358996055898580302e+00,-7.891019592401285365e+00
2.420783572019510554e+00,-7.871402376302903292e+00
2.482429112749377609e+00,-7.851343454879321726e+00
2.543943065459941977e+00,-7.830884523877864822e+00
2.605316166572555936e+00,-7.810006846023681781e+00
2.666559368271753883e+00,-7.788751113208753019e+00
2.727663110488275588e+00,-7.767097721312426373e+00
2.788638646758725859e+00,-7.745085879632966908e+00
2.849476562068933738e+00,-7.722696461652863498e+00
2.910187689068972627e+00,-7.699965486307751128e+00
2.970763139729745816e+00,-7.676875364225088205e+00
3.031212957472965375e+00,-7.653458307397215776e+00
3.091528770132679238e+00,-7.629698203876058571e+00
3.151719791142213900e+00,-7.605623721683630656e+00
3.211778033842433100e+00,-7.581219871290942436e+00
3.271711871974834818e+00,-7.556512073056559586e+00
3.331513555294212114e+00,-7.531486094534725062e+00
3.391190638800382740e+00,-7.506164436726648681e+00
3.450735441802646353e+00,-7.480533250402888967e+00
3.510154752585481042e+00,-7.454612478408979115e+00
3.569440774892384205e+00,-7.428388271315525593e+00
3.628599615152688251e+00,-7.401878411592342388e+00
3.687623155720486601e+00,-7.375068652254515911e+00
3.746516942400704764e+00,-7.347975056518013304e+00
3.805272304864959931e+00,-7.320582560546501583e+00
3.863894391548375662e+00,-7.292906002594184756e+00
3.922373715354839696e+00,-7.264929049249142956e+00
3.980715240602332283e+00,-7.236665873803886484e+00
4.038908356601100813e+00,-7.208098372649768493e+00
4.096958117148962408e+00,-7.179240694382431620e+00
4.154852425925582793e+00,-7.150072400100711434e+00
4.212596772760521802e+00,-7.120608349813985605e+00
4.270177143733975278e+00,-7.090825122260947744e+00
4.327599898825247315e+00,-7.060739136186922948e+00
4.384848588069546693e+00,-7.030323241941983881e+00
4.441930840702021044e+00,-6.999596133315127311e+00
4.498827564323957695e+00,-6.968526840289297475e+00
4.555546888552635565e+00,-6.937134872112655337e+00
4.612069506252813866e+00,-6.905390108048730546e+00
4.668401414577584951e+00,-6.873308151855318293e+00
4.724524405108732950e+00,-6.840862131203276242e+00
4.780441630129573127e+00,-6.808062772430217180e+00
4.836136764613733874e+00,-6.774887720302127825e+00
4.891609241704515831e+00,-6.741341688159476320e+00
4.946845580583568491e+00,-6.707408273281719069e+00
5.001840443462238106e+00,-6.673084885874213334e+00
5.056584345229155453e+00,-6.638362662400457026e+00
5.111065935111716030e+00,-6.603230282824036124e+00
5.165281077431330026e+00,-6.567688136955496248e+00
5.219210967088462105e+00,-6.531714636547606645e+00
5.272858381557342433e+00,-6.495321234587916770e+00
5.326195416197517574e+00,-6.458474459965887426e+00
5.379231734245351504e+00,-6.421196152615412878e+00
5.431933896062625777e+00,-6.383446935995749527e+00
5.484311414325937939e+00,-6.345248574913130213e+00
5.536335907759804442e+00,-6.306570826802707863e+00
5.588006999768841077e+00,-6.267422217028895126e+00
5.639306036871971628e+00,-6.227787373323694808e+00
5.690220662721970690e+00,-6.187659914278757611e+00
5.740744203829299508e+00,-6.147041180827658380e+00
5.790850063097983558e+00,-6.105908316511733602e+00
5.840545974740805057e+00,-6.064281086010762323e+00
5.889788693885037674e+00,-6.022118743727880030e+00
5.938595839080969441e+00,-5.979452974092378525e+00
5.986926297550716924e+00,-5.936248014576420928e+00
6.034786303532885476e+00,-5.892522508142586268e+00
6.082149359913978870e+00,-5.848259240880028464e+00
6.129003767780267786e+00,-5.803457895081511886e+00
6.175341686754973303e+00,-5.758122579883565351e+00
6.221130932926936197e+00,-5.712233160435177481e+00
6.266385066812749649e+00,-5.665815934342870008e+00
6.311048858608049095e+00,-5.618830409776699675e+00
6.355148974945178608e+00,-5.571315477171362218e+00
6.398637758121090258e+00,-5.523240426317735263e+00
6.441522550188533813e+00,-5.474625837991318633e+00
6.483777878285852836e+00,-5.425463185067950889e+00
6.525387155337429412e+00,-5.375752538870607111e+00
6.566350458038543891e+00,-5.325508269475480283e+00
6.606624938894331223e+00,-5.274710181479933979e+00
6.646235867110943829e+00,-5.223392979104440670e+00
6.685120616153026774e+00,-5.171523385364335645e+00
6.723311679120317130e+00,-5.119140976850528268e+00
6.760762574263681657e+00,-5.066226897899579029e+00
6.797479167461265348e+00,-5.012800673104536919e+00
6.833444006396089065e+00,-4.958865561717864523e+00
6.868634412748829909e+00,-4.904421980092256383e+00
6.903064053459412541e+00,-4.849494131457719348e+00
6.936680019497997840e+00,-4.794064565790222332e+00
6.969521746599200540e+00,-4.738172789398992890e+00
7.001526223708078867e+00,-4.681797436162487891e+00
7.032729528093652149e+00,-4.624974744192290821e+00
7.063091946426230727e+00,-4.567698364081827833e+00
7.092619532272440352e+00,-4.509987151429228902e+00
7.121305768489871291e+00,-4.451853172125199265e+00
7.149125591076010089e+00,-4.393299599703742508e+00
7.176106803416558044e+00,-4.334354881381106139e+00
7.202192469943809350e+00,-4.275008395014509688e+00
7.227435458311586736e+00,-4.215298612891603902e+00
7.251776551081152711e+00,-4.155215540417191100e+00
7.275257375950422656e+00,-4.094791086779019373e+00
7.297846372688190364e+00,-4.034027630920133944e+00
7.319553973223614562e+00,-3.972943721097440761e+00
7.340383016005072037e+00,-3.911554688558248394e+00
7.360312817770667593e+00,-3.849867817665912018e+00
7.379380337788979283e+00,-3.787908963895314951e+00
7.397534317958904815e+00,-3.725676290104107391e+00
7.414836038739633040e+00,-3.663201307961490460e+00
7.431231729639126371e+00,-3.600482463587570514e+00
7.446772661070045096e+00,-3.537546370538298568e+00
7.461431026477351125e+00,-3.474398904524914844e+00
7.475229251103002959e+00,-3.411057896760487651e+00
7.488170649618425934e+00,-3.347536301585720242e+00
7.500250488996089260e+00,-3.283845205489506647e+00
7.511501155790850426e+00,-3.220002416037282877e+00
7.521892958364500004e+00,-3.156014180932297908e+00
7.531484785143720551e+00,-3.091901115440237380e+00
7.540224678502104538e+00,-3.027666353357564955e+00
7.548184447583651036e+00,-2.963330271372509817e+00
7.555324589511404731e+00,-2.898898077251437222e+00
7.561696226334436943e+00,-2.834385334087890396e+00
7.567282011946668163e+00,-2.769799811232391384e+00
7.572114798510242828e+00,-2.705153546750363347e+00
7.576196100771928066e+00,-2.640455500845575010e+00
7.579544101607434747e+00,-2.575715324153286634e+00
7.582175310765657983e+00,-2.510942062849742307e+00
7.584097088456386082e+00,-2.446143830338544767e+00
7.585336887136506334e+00,-2.381328967904700722e+00
7.585895230806110945e+00,-2.316504612594635137e+00
7.585806391211236566e+00,-2.251677917703604148e+00
7.585068061778329707e+00,-2.186855327929440040e+00
7.583717266756369035e+00,-2.122042612557368813e+00
7.581752760605549035e+00,-2.057245558119927153e+00
7.579210447907160919e+00,-1.992468606158491751e+00
7.576093778371097542e+00,-1.927716710483195151e+00
7.572434004877177216e+00,-1.862993245612541982e+00
7.568242498592902656e+00,-1.798302003127751236e+00
7.563542818657462696e+00,-1.733645696671088476e+00
7.558356921476187651e+00,-1.669026535456229920e+00
7.552698270819242055e+00,-1.604447056231424140e+00
7.546601355534441780e+00,-1.539907446885196540e+00
7.540067929344353104e+00,-1.475410556350460256e+00
7.533142436441765177e+00,-1.410954572905197324e+00
7.525825206186813610e+00,-1.346541865973236884e+00
7.518155393573573875e+00,-1.282170193010172099e+00
7.510148957137240622e+00,-1.217839497982047048e+00
7.501826628934797903e+00,-1.153548903229300260e+00
7.493221090982284949e+00,-1.089295588057145991e+00
7.484342525451704198e+00,-1.025079418532103048e+00
7.475225734097248775e+00,-9.608966362597101130e-01
7.465893428828701772e+00,-8.967448212555071407e-01
7.456363108748608859e+00,-8.326221180784987297e-01
7.446667281735389388e+00,-7.685242287278256645e-01
7.436828051740920209e+00,-7.044481871901391301e-01
7.426867145955308835e+00,-6.403909440578392509e-01
7.416813471322784679e+00,-5.763481927032965135e-01
7.406690645320367139e+00,-5.123163319232122426e-01
7.396521734304327467e+00,-4.482917720801958827e-01
7.386333074907320828e+00,-3.842703513471538157e-01
7.376148241556569118e+00,-3.202483219821366522e-01
7.365991005913191891e+00,-2.562219092158033451e-01
7.355886195374454317e+00,-1.921872035317395977e-01
7.345855608347076959e+00,-1.281408325493426925e-01
7.335921211437248957e+00,-6.407947402100050427e-02
