# x_m,y_m
-3.102870808448409790e+00,-7.751438734968678190e+00
-3.048226943278389278e+00,-7.788665273398550859e+00
-2.993350399745379420e+00,-7.825547945124244009e+00
-2.938235478643270060e+00,-7.862073415004969590e+00
-2.882869729101003031e+00,-7.898217536753202594e+00
-2.827257105591100661e+00,-7.933980635577694507e+00
-2.771375552119598851e+00,-7.969322024177516894e+00
-2.715236765879081471e+00,-8.004253332137800214e+00
-2.658820409457683276e+00,-8.038734510901651475e+00
-2.602131711743238984e+00,-8.072766063036961981e+00
-2.545163025804192181e+00,-8.106326778668529798e+00
-2.487905547712908838e+00,-8.139392364591754969e+00
-2.430367935454586625e+00,-8.171968057853300493e+00
-2.372527025264418388e+00,-8.204002094329776895e+00
-2.314398969450863319e+00,-8.235512010381697223e+00
-2.255971967480391527e+00,-8.266464047057093367e+00
-2.197243611115275108e+00,-8.296840381691207966e+00
-2.138223002089492120e+00,-8.326644934865466752e+00
-2.078889000405633958e+00,-8.355820567508390084e+00
-2.019260677918119917e+00,-8.384389748230576700e+00
-1.959330117075089861e+00,-8.412319318635910648e+00
-1.899094351945819659e+00,-8.439584386608171229e+00
-1.838566432558326635e+00,-8.466194586844238756e+00
-1.777731466876048882e+00,-8.492095080659272099e+00
-1.716604530329693068e+00,-8.517298665898060506e+00
-1.655187998257040549e+00,-8.541788130940737744e+00
-1.593473423229290642e+00,-8.565516466584268684e+00
-1.531480250921599895e+00,-8.588506993121249877e+00
-1.469202555841922386e+00,-8.610715185855953635e+00
-1.406647358891572885e+00,-8.632129186194070769e+00
-1.343828441499997473e+00,-8.652756818389061522e+00
-1.280736546134450426e+00,-8.672533703274536876e+00
-1.217391993622584323e+00,-8.691485526416625973e+00
-1.153800599647878400e+00,-8.709591907314168324e+00
-1.089961064189774342e+00,-8.726802908093215905e+00
-1.025894690070225046e+00,-8.743149113149568663e+00
-9.616029073332569288e-01,-8.758584892594608817e+00
-8.970963752364307098e-01,-8.773096986074586212e+00
-8.323921047495491665e-01,-8.786700455050878489e+00
-7.674906551499814933e-01,-8.799329606359599154e+00
-7.024120317975756089e-01,-8.811011120841335753e+00
-6.371686509970190260e-01,-8.821734553522626143e+00
-5.717659352420431107e-01,-8.831438888989350033e+00
-5.062260232966290241e-01,-8.840168141936832313e+00
-4.405587645850936318e-01,-8.847881141566503516e+00
-3.747780871504822753e-01,-8.854557941836043611e+00
-3.089027741649519876e-01,-8.860225585594042386e+00
-2.429440803753262768e-01,-8.864821948324994594e+00
-1.769208340679179758e-01,-8.868371524399748296e+00
-1.108497129237236839e-01,-8.870878581154229892e+00
-4.474574127519606592e-02,-8.872272181078425746e+00
2.137195201873874628e-02,-8.872611074811318943e+00
8.748627431028684065e-02,-8.871861448143068429e+00
1.535785844946330747e-01,-8.869998300564246208e+00
2.196318916520648423e-01,-8.867061389407265182e+00
2.856253241705712931e-01,-8.862995771959216285e+00
3.515412672258947935e-01,-8.857824185448141208e+00
4.173630856293059077e-01,-8.851566472671356323e+00
4.830640630825254744e-01,-8.844146820676117571e+00
5.486325256880774104e-01,-8.835636205343625704e+00
6.140468830702900949e-01,-8.826012271788249208e+00
6.792827945767482278e-01,-8.815244977696005790e+00
7.443292448851205334e-01,-8.803386850417528109e+00
8.091589589266631188e-01,-8.790395954657856947e+00
8.737548129415101394e-01,-8.776288230487987008e+00
9.381044678814562943e-01,-8.761096638357591004e+00
1.002173440099877189e+00,-8.744761758925884365e+00
1.065956121868150808e+00,-8.727342805674334514e+00
1.129434115423115781e+00,-8.708844007764382056e+00
1.192573648242729600e+00,-8.689221012615096384e+00
1.255375125422696581e+00,-8.668541863087638077e+00
1.317812129777654162e+00,-8.646786925160977688e+00
1.379861566423392638e+00,-8.623950005845514966e+00
1.441521852182260588e+00,-8.600082296709537388e+00
1.502760184902917295e+00,-8.575151874896391746e+00
1.563566510341735993e+00,-8.549185607825668498e+00
1.623936309659537836e+00,-8.522219822126285038e+00
1.683830253435409929e+00,-8.494212998777701529e+00
1.743252697861441103e+00,-8.465219359581631409e+00
1.802195640764931994e+00,-8.435262642445700010e+00
1.860613504272095486e+00,-8.404294431940380505e+00
1.918525456853899636e+00,-8.372390392883550803e+00
1.975914702209943030e+00,-8.339555220656128753e+00
2.032745497524909961e+00,-8.305762663248147604e+00
2.089035925678598193e+00,-8.271077579597594820e+00
2.144766061024580228e+00,-8.235499104717698415e+00
2.199909843757734684e+00,-8.199018411148841778e+00
2.254484219468575024e+00,-8.161691328948753821e+00
2.308466727354258285e+00,-8.123513211524874933e+00
2.361840377156836368e+00,-8.084488419008733828e+00
2.414621145129324020e+00,-8.044665425986414320e+00
2.466784546230541775e+00,-8.004037054357452163e+00
2.518321989329328492e+00,-7.962617528471620965e+00
2.569248638082841207e+00,-7.920449250659495455e+00
2.619538285969281954e+00,-7.877523242120817670e+00
2.669190343161751411e+00,-7.833861321284622647e+00
2.718219158102183730e+00,-7.789500643789779133e+00
2.766596754629801591e+00,-7.744430638112750565e+00
2.814330731538827290e+00,-7.698679540335763072e+00
2.861434318373570651e+00,-7.652279604905405819e+00
2.907877255014368778e+00,-7.605218392244410985e+00
2.953676364710688951e+00,-7.557530419688458956e+00
2.998843033252922563e+00,-7.509242927186055461e+00
3.043343661213302465e+00,-7.460340924924964590e+00
3.087206366654411838e+00,-7.410865979456030317e+00
3.130439460669520280e+00,-7.360839804173600953e+00
3.173004384189329841e+00,-7.310243875225389765e+00
3.214943740461514210e+00,-7.259128280041433179e+00
3.256252900340109502e+00,-7.207501990874429332e+00
3.296910465609018459e+00,-7.155360975197672779e+00
3.336953531500701953e+00,-7.102746584502800609e+00
3.376367105639925814e+00,-7.049658976576106184e+00
3.415154003598844579e+00,-6.996111777671823795e+00
3.453341380118957638e+00,-6.942135348287273189e+00
3.490901312972010118e+00,-6.887720428503692816e+00
3.527867075750623638e+00,-6.832900146029239785e+00
3.564241833673840176e+00,-6.777685914286043278e+00
3.600013932449742882e+00,-6.722079309488025345e+00
3.635221286444310529e+00,-6.666113409792871813e+00
3.669839950188695354e+00,-6.609781457309478192e+00
3.703903088781999031e+00,-6.553111851739289229e+00
3.737411040387532690e+00,-6.496112204321880412e+00
3.770368088415913199e+00,-6.438792232800802928e+00
3.802801375982672649e+00,-6.381174265057715012e+00
3.834694757697741707e+00,-6.323255669948532720e+00
3.866093013376606713e+00,-6.265067152847242582e+00
3.896970455333415462e+00,-6.206600586275331288e+00
3.927376742412919342e+00,-6.147887601188945617e+00
3.957291990198463782e+00,-6.088922899150640333e+00
3.986760212842471951e+00,-6.029733505259939008e+00
4.015766264386575024e+00,-5.970316245560014501e+00
4.044354812044983483e+00,-5.910696961293390395e+00
4.072510985995517530e+00,-5.850872250571732103e+00
4.100278631290540154e+00,-5.790866221399357805e+00
4.127655437808765093e+00,-5.730680847096820685e+00
4.154670598613302346e+00,-5.670332281960083876e+00
4.181341282442263996e+00,-5.609830657212008020e+00
4.207679384821410906e+00,-5.549183506022747459e+00
4.233717404647328486e+00,-5.488406903639404533e+00
4.259467346416927924e+00,-5.427507667599680730e+00
4.284954410746998121e+00,-5.366497944808704901e+00
4.310206184263675411e+00,-5.305390448271349868e+00
4.335242787142416176e+00,-5.244194462398249712e+00
4.360089235065045088e+00,-5.182921018807827629e+00
4.384776216290836359e+00,-5.121583146887469518e+00
4.409330790676602163e+00,-5.060192141670504462e+00
4.433781126411184381e+00,-4.998759539911278971e+00
4.458157442592426634e+00,-4.937297526290715055e+00
4.482493169471998939e+00,-4.875819428134927414e+00
4.506821125071990508e+00,-4.814338253838838178e+00
4.531175611923312196e+00,-4.752867586352801155e+00
4.555592373550818586e+00,-4.691421632774560813e+00
4.580108527899310999e+00,-4.630015274827964156e+00
4.604762474947111883e+00,-4.568664118817463482e+00
4.629593775819314416e+00,-4.507384543261724552e+00
4.654643000894220783e+00,-4.446193741996367521e+00
4.679951544718054635e+00,-4.385109760109963339e+00
4.705561406028663463e+00,-4.324151519660374809e+00
4.731514931858747275e+00,-4.263338831737420342e+00
4.757854525556942882e+00,-4.202692391128103999e+00
4.784622319635793986e+00,-4.142233749640833906e+00
4.811862990785123806e+00,-4.081986715125401233e+00
4.839622604432149977e+00,-4.021977071633164869e+00
4.867933997140207580e+00,-3.962225832803568881e+00
4.896834308065113106e+00,-3.902757243896970429e+00
4.926364456814279258e+00,-3.843598911076701263e+00
4.956563943487509505e+00,-3.784779506277106798e+00
4.987449925662429173e+00,-3.726317721106009451e+00
5.019053824095077943e+00,-3.668240912518542007e+00
5.051407377851518277e+00,-3.610578406172302746e+00
5.084510380096053161e+00,-3.553342894918452899e+00
5.118389682393774898e+00,-3.496563472362009595e+00
5.153047048279828957e+00,-3.440255625862500111e+00
5.188474396639519703e+00,-3.384428994963383452e+00
5.224691577890528293e+00,-3.329111497196231451e+00
5.261664107079557340e+00,-3.274295997602728381e+00
5.299391356519914886e+00,-3.219997156338580968e+00
5.337853135706215113e+00,-3.166216090371951619e+00
5.377015090574785994e+00,-3.112942650706345127e+00
5.416869834486822022e+00,-3.060185451937904588e+00
5.457370767128614908e+00,-3.007922674740082236e+00
5.498483722473093138e+00,-2.956139882028744559e+00
5.540189471280275946e+00,-2.904833264636843104e+00
5.582436933922944711e+00,-2.853971771186093687e+00
5.625188557484478657e+00,-2.803533248021907287e+00
5.668409708658176172e+00,-2.753496404076935189e+00
5.712065469366054415e+00,-2.703838246616956376e+00
5.756110572483921217e+00,-2.654525072097838390e+00
5.800507638603837890e+00,-2.605528493617703223e+00
5.845219749519358743e+00,-2.556819195997284577e+00
5.890210647322921211e+00,-2.508367243263618374e+00
5.935444896742549936e+00,-2.460142366943140146e+00
5.980888013410855741e+00,-2.412114231481234938e+00
6.026506561252539917e+00,-2.364252674275101551e+00
6.072268222448090391e+00,-2.316527918865658453e+00
6.118141843516734291e+00,-2.268910760756137179e+00
6.164097460999611755e+00,-2.221372726096830341e+00
6.210106310051241252e+00,-2.173886204095388130e+00
6.256140818997544706e+00,-2.126424554486697982e+00
6.302174592621095250e+00,-2.078962191737861342e+00
6.348182386612548633e+00,-2.031474647888686480e+00
6.394140075300716930e+00,-1.983938616053311232e+00
6.440024614456043572e+00,-1.936331976652852171e+00
6.485810919653151707e+00,-1.888630858967111914e+00
6.531478783478305239e+00,-1.840816350172385985e+00
6.577008325845549841e+00,-1.792870124555661970e+00
6.622380193024270945e+00,-1.744774663755384259e+00
6.667567331644718820e+00,-1.696505616052399912e+00
6.712558042270521774e+00,-1.648053457294954782e+00
6.757335288523020012e+00,-1.599403954308820097e+00
6.801870138261906007e+00,-1.550532471779403343e+00
6.846155839476664617e+00,-1.501435141533116413e+00
6.890173046037833871e+00,-1.452096949313613106e+00
6.933897894890765023e+00,-1.402499505167229987e+00
6.977327364779155161e+00,-1.352643216457272146e+00
7.020427680507667745e+00,-1.302502114581438608e+00
7.063200206856206975e+00,-1.252081140150629768e+00
7.105616666395958347e+00,-1.201360260135733382e+00
7.147670738439432903e+00,-1.150338549635709029e+00
7.189340947421250405e+00,-1.099002850788428187e+00
7.230617477768354284e+00,-1.047350119381303513e+00
7.271480697377811886e+00,-9.953697942009773758e-01
7.311922740159346290e+00,-9.430611441986377352e-01
7.351919694788318971e+00,-8.904113829984782180e-01
7.391472199606250015e+00,-8.374269398197369263e-01
7.430544917258345983e+00,-7.840877043659660872e-01
7.469152089626255098e+00,-7.304105460800325300e-01
7.507246200862731200e+00,-6.763680848768545140e-01
7.544844738459154598e+00,-6.219797085677074566e-01
7.581915961088391498e+00,-5.672305781915818468e-01
7.618450590133748257e+00,-5.121219347265426602e-01
7.654448972171603138e+00,-4.566614998617281040e-01
7.689865414467967675e+00,-4.008276594110935509e-01
7.724722233486855494e+00,-3.446427906838661626e-01
7.758987146591082684e+00,-2.880950099265774389e-01
7.792646379281806368e+00,-2.311846402796783329e-01
7.825707597695701345e+00,-1.739247823450310038e-01
7.858125563050300855e+00,-1.162983213974344010e-01
7.889911906887824955e+00,-5.832111283873629010e-02
