# x_m,y_m
-1.651134204648660564e+00,-7.249104263125775383e+00
-1.602087405580205681e+00,-7.292271054499403604e+00
-1.552780314248297877e+00,-7.335140280564219850e+00
-1.503216453214817117e+00,-7.377712376962942464e+00
-1.453370944606651172e+00,-7.419954344937480073e+00
-1.403255332805058320e+00,-7.461875481547886935e+00
-1.352852182940699421e+00,-7.503450440401342014e+00
-1.302157956155375107e+00,-7.544669959146516725e+00
-1.251175579131651894e+00,-7.585532551665565393e+00
-1.199882112044568183e+00,-7.626003937092280083e+00
-1.148288473931719844e+00,-7.666091910686888333e+00
-1.096391403464786585e+00,-7.705786311287808665e+00
-1.044168915185653246e+00,-7.745051586309555702e+00
-9.916358148126931393e-01,-7.783900245523726724e+00
-9.387887550725487751e-01,-7.822320764593925446e+00
-8.856071492370164444e-01,-7.860276838305168212e+00
-8.321046952746300462e-01,-7.897779215017673771e+00
-7.782802728074190712e-01,-7.934818025764955429e+00
-7.241215016812041494e-01,-7.971366206267550325e+00
-6.696295471420814494e-01,-8.007415688740186610e+00
-6.148107493727740236e-01,-8.042966140596798041e+00
-5.596641141823112120e-01,-8.078005963424532254e+00
-5.041731055731042410e-01,-8.112497808896771190e+00
-4.483522730921291055e-01,-8.146453161772706508e+00
-3.922027957507586149e-01,-8.179862233545462047e+00
-3.357249955335392944e-01,-8.212713336843485479e+00
-2.789039420991070717e-01,-8.244967074007396590e+00
-2.217561570359574130e-01,-8.276638138535085787e+00
-1.642832817898284836e-01,-8.307715330850236057e+00
-1.064869635910371121e-01,-8.338186873209220806e+00
-4.835872381205324338e-02,-8.368020369449197915e+00
1.009256736344913037e-02,-8.397215724096914968e+00
6.885999068924343602e-02,-8.425769291305492459e+00
1.279405464466129017e-01,-8.453669229990156353e+00
1.873327851936790189e-01,-8.480899512335209778e+00
2.470423870361905250e-01,-8.507426619035776127e+00
3.070536370541767091e-01,-8.533263837888299008e+00
3.673621412475596149e-01,-8.558399323949979376e+00
4.279631564573462832e-01,-8.582821245859948434e+00
4.888551491103642621e-01,-8.606508476073017277e+00
5.500370357985334691e-01,-8.629436454508386589e+00
6.114945418685030498e-01,-8.651614785532828478e+00
6.732214666579940943e-01,-8.673031760198423257e+00
7.352112448025289737e-01,-8.693675722208666912e+00
7.974595758307360116e-01,-8.713526642107545683e+00
8.599636632137872549e-01,-8.732556846227302216e+00
9.227080599729784449e-01,-8.750778714216428611e+00
9.856846833756904847e-01,-8.768180901441033015e+00
1.048885074034676013e+00,-8.784752170555483630e+00
1.112301225043757613e+00,-8.800477954630871125e+00
1.175930161785634587e+00,-8.815319259896877924e+00
1.239754468254462338e+00,-8.829295921556948201e+00
1.303764132407929432e+00,-8.842397268890607620e+00
1.367948762813979480e+00,-8.854612808508036892e+00
1.432297589840482388e+00,-8.865932239620125443e+00
1.496804696857659600e+00,-8.876311723413056853e+00
1.561453007327159526e+00,-8.885771075281420295e+00
1.626230038247828080e+00,-8.894303974261514867e+00
1.691123493602112671e+00,-8.901901070447200581e+00
1.756120715743964000e+00,-8.908553291727740131e+00
1.821211111240612190e+00,-8.914221891332433145e+00
1.886378751323121605e+00,-8.918918328344409119e+00
1.951609012940177523e+00,-8.922643828058189897e+00
2.016887821309454765e+00,-8.925390638425490408e+00
2.082200779301816240e+00,-8.927151377168611290e+00
2.147533314026095042e+00,-8.927890034490301829e+00
2.212869342070934220e+00,-8.927615929955566187e+00
2.278193300096805984e+00,-8.926335440616707473e+00
2.343489586776899447e+00,-8.924042886312385292e+00
2.408742344554987369e+00,-8.920733046792344467e+00
2.473933105891397588e+00,-8.916369019532483620e+00
2.539045951122734124e+00,-8.910966992944491238e+00
2.604064997901552214e+00,-8.904534564953943132e+00
2.668973512348434163e+00,-8.897068571067652698e+00
2.733754598047624107e+00,-8.888566384067461357e+00
2.798385063612515822e+00,-8.878986207352063786e+00
2.862851802361632725e+00,-8.868360941946455966e+00
2.927138262116571354e+00,-8.856694814598659704e+00
2.991227107161966714e+00,-8.843987530899164895e+00
3.055099706011866090e+00,-8.830233802807441634e+00
3.118730188053986385e+00,-8.815400282917256192e+00
3.182109458097454713e+00,-8.799528369524773908e+00
3.245220154919341571e+00,-8.782620236995436258e+00
3.308044978179216944e+00,-8.764678668055509547e+00
3.370560668707915042e+00,-8.745687686124078652e+00
3.432747096555278432e+00,-8.725644996648306062e+00
3.494595000184180122e+00,-8.704581245819518642e+00
3.556087607975527920e+00,-8.682501714572167018e+00
3.617208344417012000e+00,-8.659412278764083482e+00
3.677926985788904535e+00,-8.635285186414977332e+00
3.738236109673535701e+00,-8.610152276693167295e+00
3.798123802749352684e+00,-8.584031247407805765e+00
3.857574564039395693e+00,-8.556930333813681955e+00
3.916570404983408693e+00,-8.528852532203137216e+00
3.975080732350764645e+00,-8.499776555888075791e+00
4.033108511335267821e+00,-8.469749450785558409e+00
4.090639708900924987e+00,-8.438781583180023915e+00
4.147660700037838488e+00,-8.406883791694092167e+00
4.204146814530262510e+00,-8.374047966041567648e+00
4.260083860642644993e+00,-8.340285385130421503e+00
4.315471524440070539e+00,-8.305629100542581966e+00
4.370298038843319688e+00,-8.270091681156616303e+00
4.424552123610781429e+00,-8.233686059493084741e+00
4.478202233514043229e+00,-8.196396051593948684e+00
4.531252988214714783e+00,-8.158258385334521634e+00
4.583699814614094592e+00,-8.119294468192768122e+00
4.635533542252805006e+00,-8.079518479256135421e+00
4.686743794827040510e+00,-8.038942682878873924e+00
4.737298321924605204e+00,-7.997552760546870587e+00
4.787214927975059986e+00,-7.955395911654785657e+00
4.836486648161718804e+00,-7.912487150698492400e+00
4.885107058573771255e+00,-7.868841634950451969e+00
4.933062609081262373e+00,-7.824466475313187175e+00
4.980334627170893924e+00,-7.779363881321993190e+00
5.026939005642549141e+00,-7.733571899384514836e+00
5.072871525009435167e+00,-7.687106029416498565e+00
5.118128493054138417e+00,-7.639981800474798135e+00
5.162694419184301609e+00,-7.592203410543739928e+00
5.206562141421605894e+00,-7.543783215308573098e+00
5.249746234578444692e+00,-7.494752451379429914e+00
5.292245103014039387e+00,-7.445126555528712053e+00
5.334057643076809185e+00,-7.394920897345353517e+00
5.375167101580385243e+00,-7.344137864794806347e+00
5.415576354608854004e+00,-7.292795963434506312e+00
5.455298875508537648e+00,-7.240920998872532266e+00
5.494335479756356833e+00,-7.188527895973516380e+00
5.532687426972301203e+00,-7.135631437351706907e+00
5.570336144329739447e+00,-7.082232128898505508e+00
5.607295181173235221e+00,-7.028353238986867701e+00
5.643576064669829861e+00,-6.974015431220961680e+00
5.679181763590919196e+00,-6.919232781649868436e+00
5.714115638730278945e+00,-6.864019170621372012e+00
5.748355067240528804e+00,-6.808372226265855254e+00
5.781928072138973640e+00,-6.752320777163395960e+00
5.814841844479696320e+00,-6.695879719734296742e+00
5.847101242614485272e+00,-6.639062051787057328e+00
5.878704039550525451e+00,-6.581876489978429667e+00
5.909641866071167371e+00,-6.524328457965032690e+00
5.939942226801642633e+00,-6.466442308958558982e+00
5.969611321765723844e+00,-6.408230071063459654e+00
5.998655657148807663e+00,-6.349703527286372662e+00
6.027059197723880324e+00,-6.290863308251278596e+00
6.054846401544817347e+00,-6.231729572668707640e+00
6.082030535037858066e+00,-6.172316197747467648e+00
6.108619279223973741e+00,-6.112633941943932392e+00
6.134604347997200335e+00,-6.052686355659957052e+00
6.159998313504308598e+00,-5.992486010469812996e+00
6.184822012666866264e+00,-5.932048297672846360e+00
6.209084192258400137e+00,-5.871382941242703879e+00
6.232776978018775615e+00,-5.810492926518817214e+00
6.255915615480810210e+00,-5.749390193058904863e+00
6.278521011544821562e+00,-5.688088186372082689e+00
6.300602888966538195e+00,-5.626595608894557010e+00
6.322146661685382973e+00,-5.564912435494030696e+00
6.343184564147994919e+00,-5.503054923880355886e+00
6.363730156915159419e+00,-5.441032138204708879e+00
6.383782410159188458e+00,-5.378848077319188903e+00
6.403348811234192972e+00,-5.316509431568178456e+00
6.422456208745411566e+00,-5.254028569829910289e+00
6.441110430651407981e+00,-5.191410886739721953e+00
6.459307799870080302e+00,-5.128658904860917467e+00
6.477081466789796238e+00,-5.065785607919985445e+00
6.494438245298660206e+00,-5.002795928109079249e+00
6.511375283799238467e+00,-4.939692080742146274e+00
6.527925799163342369e+00,-4.876485759247427332e+00
6.544092839494946467e+00,-4.813180253755830584e+00
6.559884163874436958e+00,-4.749779973752914053e+00
6.575327873167513104e+00,-4.686294113367923231e+00
6.590419872090308218e+00,-4.622723718705940676e+00
6.605185571201990236e+00,-4.559076737102090604e+00
6.619638392716789888e+00,-4.495357970664193736e+00
6.633782393159688873e+00,-4.431569932990309546e+00
6.647647395621953947e+00,-4.367720663147942162e+00
6.661229067999268949e+00,-4.303810519090612630e+00
6.674558860910609681e+00,-4.239847362080109150e+00
6.687639604037087793e+00,-4.175832805132406733e+00
6.700493625396586772e+00,-4.111772330697748501e+00
6.713130814304220095e+00,-4.047668726355342805e+00
6.725569330163107651e+00,-3.983526268722881625e+00
6.737821698010438176e+00,-3.919347990909062496e+00
6.749905435171183576e+00,-3.855137742898727460e+00
6.761832665123487018e+00,-3.790898236937325638e+00
6.773622372435631256e+00,-3.726633344774296308e+00
6.785284594755576215e+00,-3.662345193209968652e+00
6.796840162073003455e+00,-3.598037782218189484e+00
6.808297723208606378e+00,-3.533712834890406551e+00
6.819677086073742345e+00,-3.469374006980918690e+00
6.830990364237003121e+00,-3.405023523979047173e+00
6.842252137970007198e+00,-3.340664006495781546e+00
6.853477283322610525e+00,-3.276298089542151182e+00
6.864678195440877317e+00,-3.211927950595562908e+00
6.875869114408446947e+00,-3.147556073387941300e+00
6.887062341487940387e+00,-3.083184597516498648e+00
6.898270851155157146e+00,-3.018815781189673420e+00
6.909505878130278944e+00,-2.954451588505945026e+00
6.920778088920634730e+00,-2.890093897968076586e+00
6.932099284349290791e+00,-2.825744806854412872e+00
6.943478502147366171e+00,-2.761405952051389612e+00
6.954923847657365599e+00,-2.697078828873514578e+00
6.966443352490323093e+00,-2.632764944494243586e+00
6.978046655560895317e+00,-2.568466126730191146e+00
6.989737314773974752e+00,-2.504183136321916692e+00
7.001520353061895463e+00,-2.439917015471914752e+00
7.013399778632833481e+00,-2.375668641006726478e+00
7.025380855356852194e+00,-2.311439144864980477e+00
7.037463520257766447e+00,-2.247228683127088900e+00
7.049647860947439781e+00,-2.183037437975164696e+00
7.061933313657581479e+00,-2.118865467110826017e+00
7.074318136216708908e+00,-2.054712598339559104e+00
7.086801290785141205e+00,-1.990578790242261809e+00
7.099376719234647304e+00,-1.926463011859069097e+00
7.112038761385683472e+00,-1.862364281975891878e+00
7.124780883619115102e+00,-1.798281422042033562e+00
7.137595413738970329e+00,-1.734213000728894949e+00
7.150473833368098830e+00,-1.670157390043024437e+00
7.163406589181930073e+00,-1.606112726978300209e+00
7.176381695246812242e+00,-1.542076629908434082e+00
7.189387238871372432e+00,-1.478046707097907753e+00
7.202410384781178898e+00,-1.414020361721086694e+00
7.215437432480024782e+00,-1.349994810014062185e+00
7.228453737453583550e+00,-1.285967073670280181e+00
7.241443320525512206e+00,-1.221933911396596129e+00
7.254390354905479121e+00,-1.157892133776358579e+00
7.267278242471412852e+00,-1.093838428978315624e+00
7.280089837800041153e+00,-1.029769423250281202e+00
7.292807512700423267e+00,-9.656817100425766354e-01
7.305411798867172735e+00,-9.015716019568117412e-01
7.317883389331542254e+00,-8.374355526398798988e-01
7.330204852459066167e+00,-7.732704992056979032e-01
7.342357186307451045e+00,-7.090732053345024655e-01
7.354321206416821965e+00,-6.448405538453029218e-01
7.366076536202726288e+00,-5.805693827398539231e-01
7.377599349371641857e+00,-5.162561261314557726e-01
7.388874424287974918e+00,-4.518989900866662301e-01
7.399882293312553649e+00,-3.874956228266709379e-01
7.410603544531523923e+00,-3.230439250530557915e-01
7.421015237936749998e+00,-2.585414964331692600e-01
7.431095083916718025e+00,-1.939863936982533510e-01
7.440829293066784977e+00,-1.293782918443804608e-01
7.450199002250161406e+00,-6.471633185396896693e-02
